,city,date,fare,ride_id,driver_count,type
1106,West Christopherberg,2019-03-10 22:42,7.98,5730000000000.0,32,Urban
1107,West Christopherberg,2019-04-03 12:01,33.03,1480000000000.0,32,Urban
1108,West Christopherberg,2019-02-07 1:24,10.91,3730000000000.0,32,Urban
1109,West Christopherberg,2019-04-19 4:53,22.86,9750000000000.0,32,Urban
1110,West Christopherberg,2019-04-11 14:46,4.88,7740000000000.0,32,Urban
1111,West Christopherberg,2019-01-30 8:11,16.85,7340000000000.0,32,Urban
1112,New Jacobville,2019-02-09 2:17,7.11,3860000000000.0,50,Urban
1113,New Jacobville,2019-01-05 5:02,34.11,2830000000000.0,50,Urban
1114,New Jacobville,2019-01-15 15:27,27.24,3810000000000.0,50,Urban
1115,New Jacobville,2019-02-04 4:57,27.63,4330000000000.0,50,Urban
1116,New Jacobville,2019-02-18 21:09,39.97,8030000000000.0,50,Urban
1117,New Jacobville,2019-02-09 2:25,37.51,5690000000000.0,50,Urban
1118,New Jacobville,2019-03-10 1:02,10.63,650000000000.0,50,Urban
1119,New Jacobville,2019-04-10 4:16,42.92,4020000000000.0,50,Urban
1120,New Jacobville,2019-04-27 14:11,37.6,8780000000000.0,50,Urban
1121,New Jacobville,2019-04-21 23:00,13.53,5570000000000.0,50,Urban
1122,New Jacobville,2019-04-09 8:47,4.95,4490000000000.0,50,Urban
1123,New Jacobville,2019-04-13 1:18,43.98,9450000000000.0,50,Urban
1124,New Jacobville,2019-02-07 11:07,26.09,3520000000000.0,50,Urban
1125,New Jacobville,2019-03-12 14:47,28.12,3350000000000.0,50,Urban
1126,New Jacobville,2019-03-03 5:28,41.39,3090000000000.0,50,Urban
1127,New Jacobville,2019-02-21 8:59,40.05,3020000000000.0,50,Urban
1128,New Jacobville,2019-04-30 11:44,5.6,3980000000000.0,50,Urban
1129,New Jacobville,2019-04-20 5:31,13.35,9260000000000.0,50,Urban
1130,Port David,2019-03-17 14:42,33.11,1030000000000.0,7,Urban
1131,Port David,2019-03-07 18:37,42.04,9910000000000.0,7,Urban
1132,Port David,2019-03-27 11:56,15.64,5340000000000.0,7,Urban
1133,Port David,2019-01-02 11:51,7.45,6150000000000.0,7,Urban
1134,Port David,2019-01-07 20:03,20.49,5850000000000.0,7,Urban
1135,Port David,2019-03-24 21:58,28.84,5270000000000.0,7,Urban
1136,Port David,2019-02-24 22:20,35.63,3350000000000.0,7,Urban
1137,Port David,2019-04-10 14:27,26.68,5360000000000.0,7,Urban
1138,Port David,2019-02-18 14:47,20.16,1850000000000.0,7,Urban
1139,Port David,2019-04-02 16:53,41.14,2690000000000.0,7,Urban
1140,Port David,2019-02-11 23:07,10.05,6920000000000.0,7,Urban
1141,Port David,2019-03-04 0:41,23.7,6490000000000.0,7,Urban
1142,Port David,2019-03-27 0:20,18.43,4640000000000.0,7,Urban
1143,Port David,2019-02-11 11:59,38.0,7770000000000.0,7,Urban
1144,Port David,2019-03-24 16:37,25.65,2080000000000.0,7,Urban
1145,Port David,2019-02-03 1:11,21.2,571000000000.0,7,Urban
1146,Port David,2019-04-07 23:44,39.51,5960000000000.0,7,Urban
1147,Port David,2019-03-14 9:28,9.22,3640000000000.0,7,Urban
1148,Port David,2019-01-21 2:29,32.92,858000000000.0,7,Urban
1149,Port David,2019-04-12 5:32,35.51,2990000000000.0,7,Urban
1150,Port David,2019-03-03 11:38,13.41,6410000000000.0,7,Urban
1151,Port David,2019-04-22 23:30,30.03,7360000000000.0,7,Urban
1152,Valentineton,2019-03-02 14:44,39.77,6770000000000.0,45,Urban
1153,Valentineton,2019-02-01 14:11,9.68,2130000000000.0,45,Urban
1154,Valentineton,2019-02-27 0:40,25.4,6150000000000.0,45,Urban
1155,Valentineton,2019-03-25 20:45,22.53,2340000000000.0,45,Urban
1156,Valentineton,2019-01-10 17:29,19.91,775000000000.0,45,Urban
1157,Valentineton,2019-01-19 19:40,6.71,9050000000000.0,45,Urban
1158,Valentineton,2019-02-23 11:46,19.99,9660000000000.0,45,Urban
1159,Valentineton,2019-04-03 11:34,18.62,555000000000.0,45,Urban
1160,Valentineton,2019-02-25 2:33,10.21,4600000000000.0,45,Urban
1161,Valentineton,2019-01-01 14:42,12.31,4760000000000.0,45,Urban
1162,Valentineton,2019-03-18 7:07,36.04,8730000000000.0,45,Urban
1163,Valentineton,2019-02-08 19:05,36.23,6670000000000.0,45,Urban
1164,Valentineton,2019-04-28 9:10,5.73,211000000000.0,45,Urban
1165,Valentineton,2019-01-02 1:46,34.79,6360000000000.0,45,Urban
1166,Valentineton,2019-02-17 5:51,21.74,4880000000000.0,45,Urban
1167,Valentineton,2019-03-06 4:48,38.88,2760000000000.0,45,Urban
1168,Valentineton,2019-01-22 2:15,17.74,6350000000000.0,45,Urban
1169,Valentineton,2019-01-03 5:56,37.4,4180000000000.0,45,Urban
1170,Valentineton,2019-02-17 19:23,37.19,5020000000000.0,45,Urban
1171,Valentineton,2019-03-08 7:57,43.59,5860000000000.0,45,Urban
1172,Valentineton,2019-01-12 5:52,42.31,5900000000000.0,45,Urban
1173,Valentineton,2019-03-16 23:59,5.23,7410000000000.0,45,Urban
1174,Carriemouth,2019-02-25 8:26,32.37,6920000000000.0,52,Urban
1175,Carriemouth,2019-03-11 21:35,16.78,1520000000000.0,52,Urban
1176,Carriemouth,2019-04-04 13:22,12.91,4280000000000.0,52,Urban
1177,Carriemouth,2019-04-28 14:28,11.46,6990000000000.0,52,Urban
1178,Carriemouth,2019-02-21 16:38,44.18,4530000000000.0,52,Urban
1179,Carriemouth,2019-03-02 15:40,28.04,5140000000000.0,52,Urban
1180,Carriemouth,2019-03-21 15:40,44.64,9560000000000.0,52,Urban
1181,Carriemouth,2019-05-01 4:53,10.97,8790000000000.0,52,Urban
1182,Carriemouth,2019-03-27 2:11,38.69,4410000000000.0,52,Urban
1183,Carriemouth,2019-01-15 6:27,24.13,7420000000000.0,52,Urban
1184,Carriemouth,2019-05-08 4:20,21.99,118000000000.0,52,Urban
1185,Carriemouth,2019-02-04 0:29,24.87,6020000000000.0,52,Urban
1186,Carriemouth,2019-02-17 5:01,22.66,3720000000000.0,52,Urban
1187,Carriemouth,2019-01-04 15:56,31.99,4870000000000.0,52,Urban
1188,Carriemouth,2019-04-28 9:25,37.35,4810000000000.0,52,Urban
1189,Carriemouth,2019-04-01 0:35,27.84,6590000000000.0,52,Urban
1190,Carriemouth,2019-03-08 13:35,34.32,7980000000000.0,52,Urban
1191,Carriemouth,2019-03-26 10:39,26.91,7850000000000.0,52,Urban
1192,Carriemouth,2019-02-21 15:09,23.48,4760000000000.0,52,Urban
1193,Carriemouth,2019-02-26 5:24,19.05,1950000000000.0,52,Urban
1194,Carriemouth,2019-04-18 17:01,37.63,7740000000000.0,52,Urban
1195,Carriemouth,2019-04-15 8:00,40.03,2670000000000.0,52,Urban
1196,Carriemouth,2019-03-08 9:53,37.81,7350000000000.0,52,Urban
1197,Carriemouth,2019-05-04 10:28,41.54,1100000000000.0,52,Urban
1198,Carriemouth,2019-04-05 2:03,38.17,8160000000000.0,52,Urban
1199,Carriemouth,2019-04-27 20:41,8.28,452000000000.0,52,Urban
1200,Carriemouth,2019-03-25 21:25,26.4,4290000000000.0,52,Urban
1201,Williamsstad,2019-01-23 17:51,19.62,126000000000.0,59,Urban
1202,Williamsstad,2019-03-29 21:43,35.58,4750000000000.0,59,Urban
1203,Williamsstad,2019-02-13 20:07,33.72,3800000000000.0,59,Urban
1204,Williamsstad,2019-05-01 1:26,26.81,4540000000000.0,59,Urban
1205,Williamsstad,2019-02-23 17:42,4.68,9110000000000.0,59,Urban
1206,Williamsstad,2019-03-05 2:33,25.02,1310000000000.0,59,Urban
1207,Williamsstad,2019-04-16 23:07,23.12,969000000000.0,59,Urban
1208,Williamsstad,2019-03-12 1:39,18.67,2160000000000.0,59,Urban
1209,Williamsstad,2019-04-12 12:30,17.57,7100000000000.0,59,Urban
1210,Williamsstad,2019-02-21 10:56,4.9,7180000000000.0,59,Urban
1211,Williamsstad,2019-04-16 16:21,32.43,7180000000000.0,59,Urban
1212,Williamsstad,2019-02-22 4:25,20.56,5810000000000.0,59,Urban
1213,Williamsstad,2019-05-06 12:39,40.79,8720000000000.0,59,Urban
1214,Williamsstad,2019-01-06 20:14,43.5,2050000000000.0,59,Urban
1215,Williamsstad,2019-03-25 16:07,42.93,2210000000000.0,59,Urban
1216,Williamsstad,2019-04-26 4:18,18.92,1610000000000.0,59,Urban
1217,Williamsstad,2019-04-21 23:26,26.99,8560000000000.0,59,Urban
1218,Williamsstad,2019-04-01 17:37,16.83,1520000000000.0,59,Urban
1219,Williamsstad,2019-05-06 19:34,26.43,8990000000000.0,59,Urban
1220,Williamsstad,2019-01-20 18:47,18.79,5020000000000.0,59,Urban
1221,Williamsstad,2019-01-03 10:03,17.16,28294640252.0,59,Urban
1222,Williamsstad,2019-03-12 11:08,13.79,5770000000000.0,59,Urban
1223,Williamsstad,2019-04-04 6:55,31.52,778000000000.0,59,Urban
1224,Royland,2019-01-07 2:23,24.5,3620000000000.0,64,Urban
1225,Royland,2019-01-01 3:46,7.57,5820000000000.0,64,Urban
1226,Royland,2019-01-02 20:08,10.19,668000000000.0,64,Urban
1227,Royland,2019-04-19 0:05,25.4,9850000000000.0,64,Urban
1228,Royland,2019-01-17 14:08,27.92,3150000000000.0,64,Urban
1229,Royland,2019-01-27 1:01,24.56,9660000000000.0,64,Urban
1230,Royland,2019-02-11 3:46,30.41,7200000000000.0,64,Urban
1231,Royland,2019-02-02 12:51,42.52,7840000000000.0,64,Urban
1232,Royland,2019-02-20 19:14,38.28,3620000000000.0,64,Urban
1233,Royland,2019-05-04 2:54,15.14,4990000000000.0,64,Urban
1234,Royland,2019-02-12 1:18,44.33,5320000000000.0,64,Urban
1235,Royland,2019-02-10 13:50,11.24,4950000000000.0,64,Urban
1236,Royland,2019-03-25 18:17,7.09,5660000000000.0,64,Urban
1237,Royland,2019-01-26 21:29,14.68,1750000000000.0,64,Urban
1238,Royland,2019-04-09 0:32,22.89,5160000000000.0,64,Urban
1239,Royland,2019-01-15 8:50,4.1,9410000000000.0,64,Urban
1240,Royland,2019-01-16 2:06,4.89,8050000000000.0,64,Urban
1241,Royland,2019-02-19 8:25,13.02,186000000000.0,64,Urban
1242,Royland,2019-03-22 22:02,23.31,2830000000000.0,64,Urban
1243,Royland,2019-02-21 22:19,5.95,8420000000000.0,64,Urban
1244,Royland,2019-02-22 22:46,10.19,8900000000000.0,64,Urban
1245,Royland,2019-03-24 10:24,10.05,2960000000000.0,64,Urban
1246,Royland,2019-01-11 14:23,43.07,758000000000.0,64,Urban
1247,Royland,2019-05-07 14:58,36.22,2540000000000.0,64,Urban
1248,Royland,2019-02-18 2:03,8.32,5210000000000.0,64,Urban
1249,Royland,2019-04-23 1:14,40.39,339000000000.0,64,Urban
1250,Royland,2019-01-20 12:13,6.66,4290000000000.0,64,Urban
1251,Royland,2019-01-11 9:50,18.42,5580000000000.0,64,Urban
1252,Royland,2019-03-23 12:21,13.7,8510000000000.0,64,Urban
1253,Royland,2019-01-18 0:03,32.11,4550000000000.0,64,Urban
1254,Karenberg,2019-03-11 17:26,36.15,7800000000000.0,22,Urban
1255,Karenberg,2019-04-29 20:54,28.41,9050000000000.0,22,Urban
1256,Karenberg,2019-03-30 11:38,24.64,4540000000000.0,22,Urban
1257,Karenberg,2019-03-05 1:38,44.1,9230000000000.0,22,Urban
1258,Karenberg,2019-04-27 14:57,44.73,3800000000000.0,22,Urban
1259,Karenberg,2019-04-07 16:28,16.11,4810000000000.0,22,Urban
1260,Karenberg,2019-04-23 21:11,26.92,9690000000000.0,22,Urban
1261,Karenberg,2019-02-14 14:40,11.06,4340000000000.0,22,Urban
1262,Karenberg,2019-03-09 14:47,35.68,8630000000000.0,22,Urban
1263,Karenberg,2019-01-16 13:52,41.26,3360000000000.0,22,Urban
1264,Karenberg,2019-02-18 19:28,44.08,7220000000000.0,22,Urban
1265,Karenberg,2019-01-08 13:51,9.5,1450000000000.0,22,Urban
1266,Karenberg,2019-01-30 10:51,8.79,3830000000000.0,22,Urban
1267,Karenberg,2019-04-30 21:38,5.7,7640000000000.0,22,Urban
1268,Karenberg,2019-04-13 5:14,23.73,406000000000.0,22,Urban
1269,Karenberg,2019-04-24 12:57,34.67,7000000000000.0,22,Urban
1270,Karenberg,2019-02-19 16:11,12.25,3870000000000.0,22,Urban
1271,Christopherfurt,2019-04-17 2:25,23.3,7820000000000.0,41,Urban
1272,Christopherfurt,2019-01-05 22:21,33.51,1900000000000.0,41,Urban
1273,Christopherfurt,2019-02-24 2:56,40.33,9580000000000.0,41,Urban
1274,Christopherfurt,2019-04-13 8:29,37.22,3290000000000.0,41,Urban
1275,Christopherfurt,2019-04-09 0:32,29.96,9830000000000.0,41,Urban
1276,Christopherfurt,2019-04-17 22:12,32.39,654000000000.0,41,Urban
1277,Christopherfurt,2019-03-30 13:15,31.3,7460000000000.0,41,Urban
1278,Christopherfurt,2019-03-16 19:46,19.61,2290000000000.0,41,Urban
1279,Christopherfurt,2019-01-30 22:09,6.32,4290000000000.0,41,Urban
1280,Christopherfurt,2019-02-08 11:46,25.76,952000000000.0,41,Urban
1281,Christopherfurt,2019-04-12 14:37,22.91,5930000000000.0,41,Urban
1282,Christopherfurt,2019-04-06 22:33,27.46,7400000000000.0,41,Urban
1283,Christopherfurt,2019-01-04 4:30,15.47,1470000000000.0,41,Urban
1284,Christopherfurt,2019-03-12 9:22,35.57,8290000000000.0,41,Urban
1285,Christopherfurt,2019-05-07 17:27,6.39,7610000000000.0,41,Urban
1286,Christopherfurt,2019-03-25 17:11,7.19,6890000000000.0,41,Urban
1287,Christopherfurt,2019-05-03 12:46,14.43,5640000000000.0,41,Urban
1288,Christopherfurt,2019-03-18 9:24,7.45,4450000000000.0,41,Urban
1289,Christopherfurt,2019-03-25 20:35,23.38,500000000000.0,41,Urban
1290,Christopherfurt,2019-02-12 14:24,11.7,8490000000000.0,41,Urban
1291,Christopherfurt,2019-03-10 7:36,22.65,5000000000000.0,41,Urban
1292,Christopherfurt,2019-03-15 10:22,34.09,1260000000000.0,41,Urban
1293,Christopherfurt,2019-04-14 3:24,39.91,253000000000.0,41,Urban
1294,Christopherfurt,2019-02-23 8:31,15.61,8300000000000.0,41,Urban
1295,Christopherfurt,2019-02-04 12:11,41.12,808000000000.0,41,Urban
1296,Christopherfurt,2019-04-04 1:11,24.47,572000000000.0,41,Urban
1297,Christopherfurt,2019-03-13 1:47,32.05,2790000000000.0,41,Urban
1298,Liumouth,2019-01-11 17:15,36.78,1460000000000.0,69,Urban
1299,Liumouth,2019-01-15 7:55,14.55,4380000000000.0,69,Urban
1300,Liumouth,2019-04-12 3:38,43.34,7860000000000.0,69,Urban
1301,Liumouth,2019-02-01 20:17,24.81,5470000000000.0,69,Urban
1302,Liumouth,2019-03-30 3:13,4.66,3160000000000.0,69,Urban
1303,Liumouth,2019-04-14 6:43,31.63,6170000000000.0,69,Urban
1304,Liumouth,2019-03-22 4:06,33.1,3680000000000.0,69,Urban
1305,Liumouth,2019-03-17 19:21,19.05,9120000000000.0,69,Urban
1306,Liumouth,2019-04-28 0:26,5.42,8030000000000.0,69,Urban
1307,Liumouth,2019-02-22 3:55,6.39,8120000000000.0,69,Urban
1308,Liumouth,2019-03-06 7:44,23.53,2430000000000.0,69,Urban
1309,Liumouth,2019-01-17 16:17,33.29,3420000000000.0,69,Urban
1310,Liumouth,2019-02-27 18:08,43.31,1510000000000.0,69,Urban
1311,Liumouth,2019-01-05 19:32,27.02,3770000000000.0,69,Urban
1312,Liumouth,2019-04-11 13:52,15.55,6830000000000.0,69,Urban
1313,Liumouth,2019-01-01 0:08,37.91,5670000000000.0,69,Urban
1314,Liumouth,2019-01-04 3:16,9.1,8150000000000.0,69,Urban
1315,Liumouth,2019-04-14 21:17,38.95,14588103145.0,69,Urban
1316,Liumouth,2019-03-16 6:31,34.2,2540000000000.0,69,Urban
1317,Liumouth,2019-03-27 12:12,44.27,982000000000.0,69,Urban
1318,Liumouth,2019-01-16 21:55,6.02,3850000000000.0,69,Urban
1319,Liumouth,2019-03-22 20:35,39.96,6160000000000.0,69,Urban
1320,Liumouth,2019-04-14 14:58,25.28,7890000000000.0,69,Urban
1321,Liumouth,2019-04-29 6:57,23.99,819000000000.0,69,Urban
1322,Liumouth,2019-01-18 15:26,20.68,985000000000.0,69,Urban
1323,Liumouth,2019-03-03 5:13,26.6,4280000000000.0,69,Urban
1324,Liumouth,2019-01-04 21:06,34.77,8500000000000.0,69,Urban
1325,Liumouth,2019-04-29 19:55,32.1,2700000000000.0,69,Urban
1326,Liumouth,2019-03-06 4:42,37.4,602000000000.0,69,Urban
1327,Liumouth,2019-01-30 8:51,22.9,2850000000000.0,69,Urban
1328,Liumouth,2019-04-12 2:27,10.53,8950000000000.0,69,Urban
1329,Liumouth,2019-04-02 16:53,25.56,9540000000000.0,69,Urban
1330,Liumouth,2019-02-28 15:20,30.3,2080000000000.0,69,Urban
1331,Johnton,2019-01-17 2:12,32.19,8530000000000.0,27,Urban
1332,Johnton,2019-01-08 17:33,43.75,195000000000.0,27,Urban
1333,Johnton,2019-03-27 0:10,18.89,3630000000000.0,27,Urban
1334,Johnton,2019-04-05 7:12,22.87,1030000000000.0,27,Urban
1335,Johnton,2019-03-15 8:40,43.5,7130000000000.0,27,Urban
1336,Johnton,2019-05-02 2:19,32.38,8950000000000.0,27,Urban
1337,Johnton,2019-02-28 5:42,12.02,6670000000000.0,27,Urban
1338,Johnton,2019-01-22 13:10,24.17,7410000000000.0,27,Urban
1339,Johnton,2019-02-26 9:36,18.76,6360000000000.0,27,Urban
1340,Johnton,2019-01-21 3:20,28.59,5600000000000.0,27,Urban
1341,Johnton,2019-02-14 18:21,43.93,5440000000000.0,27,Urban
1342,Johnton,2019-02-07 19:40,30.97,6850000000000.0,27,Urban
1343,Johnton,2019-04-11 13:41,33.12,7230000000000.0,27,Urban
1344,Johnton,2019-04-26 17:02,4.63,3440000000000.0,27,Urban
1345,Johnton,2019-01-25 13:17,28.14,7110000000000.0,27,Urban
1346,Johnton,2019-03-04 10:30,36.76,3270000000000.0,27,Urban
1347,Johnton,2019-04-11 14:40,16.63,7250000000000.0,27,Urban
1348,Johnton,2019-04-29 7:50,17.89,1270000000000.0,27,Urban
1349,Johnton,2019-03-15 21:16,30.27,1600000000000.0,27,Urban
1350,Johnton,2019-01-14 10:53,19.68,8530000000000.0,27,Urban
1351,Johnton,2019-01-31 11:17,23.36,3670000000000.0,27,Urban
1352,Erikaland,2019-02-18 7:47,20.62,3290000000000.0,37,Urban
1353,Erikaland,2019-03-11 2:19,27.39,132000000000.0,37,Urban
1354,Erikaland,2019-03-27 13:11,36.52,2200000000000.0,37,Urban
1355,Erikaland,2019-04-13 12:26,25.22,4850000000000.0,37,Urban
1356,Erikaland,2019-02-21 20:28,12.44,2710000000000.0,37,Urban
1357,Erikaland,2019-05-07 11:23,22.72,5590000000000.0,37,Urban
1358,Erikaland,2019-03-24 9:50,4.07,6560000000000.0,37,Urban
1359,Erikaland,2019-02-05 4:51,14.13,9880000000000.0,37,Urban
1360,Erikaland,2019-03-17 16:51,39.58,6420000000000.0,37,Urban
1361,Erikaland,2019-04-25 11:18,34.05,5670000000000.0,37,Urban
1362,Erikaland,2019-03-27 8:27,26.25,4810000000000.0,37,Urban
1363,Erikaland,2019-02-11 3:01,35.89,1690000000000.0,37,Urban
1364,Raymondhaven,2019-03-12 6:59,16.98,6450000000000.0,11,Urban
1365,Raymondhaven,2019-05-06 23:22,25.76,8720000000000.0,11,Urban
1366,Raymondhaven,2019-02-08 23:57,5.7,3930000000000.0,11,Urban
1367,Raymondhaven,2019-02-01 5:51,13.86,8720000000000.0,11,Urban
1368,Raymondhaven,2019-02-23 11:13,4.24,294000000000.0,11,Urban
1369,Raymondhaven,2019-02-22 23:54,7.64,7310000000000.0,11,Urban
1370,Raymondhaven,2019-03-07 20:59,17.66,9260000000000.0,11,Urban
1371,Raymondhaven,2019-02-17 2:06,39.7,3250000000000.0,11,Urban
1372,Raymondhaven,2019-01-06 20:15,21.19,9470000000000.0,11,Urban
1373,Raymondhaven,2019-02-16 4:31,24.31,8960000000000.0,11,Urban
1374,Raymondhaven,2019-03-31 17:01,36.29,8960000000000.0,11,Urban
1375,Raymondhaven,2019-01-27 15:52,41.76,7330000000000.0,11,Urban
1376,Raymondhaven,2019-03-02 4:56,5.19,4180000000000.0,11,Urban
1377,Raymondhaven,2019-01-25 6:48,14.65,3910000000000.0,11,Urban
1378,Raymondhaven,2019-02-28 16:10,11.26,3120000000000.0,11,Urban
1379,Raymondhaven,2019-01-13 1:03,17.33,2830000000000.0,11,Urban
1380,Raymondhaven,2019-04-15 12:15,6.74,6810000000000.0,11,Urban
1381,Raymondhaven,2019-04-06 13:52,30.36,8730000000000.0,11,Urban
1382,Raymondhaven,2019-05-08 4:39,18.45,1810000000000.0,11,Urban
1383,Raymondhaven,2019-04-30 19:54,29.84,7630000000000.0,11,Urban
1384,Raymondhaven,2019-04-04 6:46,41.45,2890000000000.0,11,Urban
1385,Raymondhaven,2019-02-28 5:23,21.78,1850000000000.0,11,Urban
1386,Raymondhaven,2019-03-31 14:58,7.67,3680000000000.0,11,Urban
1387,Raymondhaven,2019-02-07 16:19,38.67,8350000000000.0,11,Urban
1388,Raymondhaven,2019-03-20 2:20,38.53,8660000000000.0,11,Urban
1389,Karenside,2019-01-25 15:35,14.52,2650000000000.0,5,Urban
1390,Karenside,2019-04-02 19:22,41.93,4090000000000.0,5,Urban
1391,Karenside,2019-04-19 10:17,36.01,1320000000000.0,5,Urban
1392,Karenside,2019-04-14 5:11,13.13,3660000000000.0,5,Urban
1393,Karenside,2019-01-22 13:11,24.72,5330000000000.0,5,Urban
1394,Karenside,2019-03-18 12:48,36.96,7610000000000.0,5,Urban
1395,Karenside,2019-03-09 3:50,40.86,1760000000000.0,5,Urban
1396,Karenside,2019-01-27 8:52,7.65,473000000000.0,5,Urban
1397,Karenside,2019-01-08 8:49,22.64,2410000000000.0,5,Urban
1398,Karenside,2019-03-11 16:18,44.29,3270000000000.0,5,Urban
1399,Karenside,2019-04-16 23:13,39.32,3160000000000.0,5,Urban
1400,Karenside,2019-03-14 17:07,16.31,8820000000000.0,5,Urban
1401,Karenside,2019-04-28 2:38,39.41,4710000000000.0,5,Urban
1402,Karenside,2019-05-03 15:31,32.68,9190000000000.0,5,Urban
1403,Karenside,2019-02-12 20:45,25.58,6570000000000.0,5,Urban
1404,Karenside,2019-04-04 14:32,42.27,6770000000000.0,5,Urban
1405,Karenside,2019-01-24 7:48,9.39,4830000000000.0,5,Urban
1406,Karenside,2019-02-24 5:39,27.64,8060000000000.0,5,Urban
1407,Karenside,2019-01-23 23:30,37.62,1950000000000.0,5,Urban
1408,Karenside,2019-04-19 8:42,26.45,9290000000000.0,5,Urban
1409,Karenside,2019-03-15 15:11,31.89,5440000000000.0,5,Urban
1410,Karenside,2019-01-25 3:33,19.6,4720000000000.0,5,Urban
1411,Karenside,2019-03-04 20:36,25.21,9110000000000.0,5,Urban
1412,Karenside,2019-01-12 1:28,37.73,1870000000000.0,5,Urban
1413,Karenside,2019-01-17 12:18,11.6,2900000000000.0,5,Urban
1414,Karenside,2019-03-21 23:26,26.69,7730000000000.0,5,Urban
1415,Karenside,2019-03-03 18:15,19.19,1720000000000.0,5,Urban
1416,Karenside,2019-02-19 20:56,17.41,1220000000000.0,5,Urban
1417,Lake Danielberg,2019-02-24 12:05,9.63,9150000000000.0,19,Urban
1418,Lake Danielberg,2019-02-13 11:01,43.96,100000000000.0,19,Urban
1419,Lake Danielberg,2019-03-17 19:23,10.18,4710000000000.0,19,Urban
1420,Lake Danielberg,2019-02-24 19:34,34.82,2440000000000.0,19,Urban
1421,Lake Danielberg,2019-02-28 15:08,44.96,6320000000000.0,19,Urban
1422,Lake Danielberg,2019-01-07 9:41,17.39,4360000000000.0,19,Urban
1423,Lake Danielberg,2019-02-08 5:58,10.31,2460000000000.0,19,Urban
1424,Lake Danielberg,2019-03-28 9:56,28.53,9810000000000.0,19,Urban
1425,Lake Danielberg,2019-04-28 4:00,39.82,7890000000000.0,19,Urban
1426,Lake Danielberg,2019-01-16 11:59,20.07,8450000000000.0,19,Urban
1427,Lake Danielberg,2019-03-20 5:37,33.9,25082058503.0,19,Urban
1428,Lake Danielberg,2019-03-21 19:46,14.12,8570000000000.0,19,Urban
1429,Lake Danielberg,2019-01-28 15:49,25.98,1420000000000.0,19,Urban
1430,Lake Danielberg,2019-02-08 5:26,22.74,9520000000000.0,19,Urban
1431,Lake Danielberg,2019-02-09 19:09,10.62,9240000000000.0,19,Urban
1432,Lake Danielberg,2019-01-21 12:52,14.09,9570000000000.0,19,Urban
1433,Lake Danielberg,2019-05-03 15:35,19.97,554000000000.0,19,Urban
1434,Lake Danielberg,2019-01-14 22:04,24.14,7960000000000.0,19,Urban
1435,Lake Danielberg,2019-01-05 17:44,28.79,9790000000000.0,19,Urban
1436,Lake Danielberg,2019-02-04 17:32,24.49,860000000000.0,19,Urban
1437,Lake Danielberg,2019-02-23 13:51,9.25,8300000000000.0,19,Urban
1438,Lake Danielberg,2019-02-06 4:11,29.96,2330000000000.0,19,Urban
1439,Lake Danielberg,2019-03-05 23:23,44.77,904000000000.0,19,Urban
1440,Lake Danielberg,2019-02-06 19:59,30.31,3400000000000.0,19,Urban
1441,Lake Danielberg,2019-02-17 5:30,11.7,4870000000000.0,19,Urban
1442,Lake Danielberg,2019-04-12 5:18,41.45,5340000000000.0,19,Urban
1443,South Phillip,2019-02-09 16:46,7.89,3200000000000.0,38,Urban
1444,South Phillip,2019-05-04 9:10,28.3,8700000000000.0,38,Urban
1445,South Phillip,2019-01-29 11:26,35.23,7420000000000.0,38,Urban
1446,South Phillip,2019-04-18 6:03,39.95,9720000000000.0,38,Urban
1447,South Phillip,2019-05-06 5:05,43.43,2440000000000.0,38,Urban
1448,South Phillip,2019-01-25 5:04,38.15,3600000000000.0,38,Urban
1449,South Phillip,2019-02-19 13:19,33.07,8520000000000.0,38,Urban
1450,South Phillip,2019-04-11 10:09,21.06,4830000000000.0,38,Urban
1451,South Phillip,2019-03-18 4:11,17.57,8430000000000.0,38,Urban
1452,South Phillip,2019-02-19 20:47,28.62,4410000000000.0,38,Urban
1453,South Phillip,2019-02-28 14:54,42.2,9810000000000.0,38,Urban
1454,South Phillip,2019-02-01 12:52,39.27,5310000000000.0,38,Urban
1455,South Phillip,2019-03-25 8:38,7.04,7930000000000.0,38,Urban
1456,South Phillip,2019-04-18 1:17,35.7,4750000000000.0,38,Urban
1457,South Phillip,2019-01-17 17:45,23.46,2630000000000.0,38,Urban
1458,South Phillip,2019-01-16 3:42,7.08,8460000000000.0,38,Urban
1459,South Phillip,2019-05-01 23:05,38.46,3440000000000.0,38,Urban
1460,South Phillip,2019-01-20 17:35,24.0,7340000000000.0,38,Urban
1461,South Phillip,2019-05-02 1:04,24.23,123000000000.0,38,Urban
1462,South Phillip,2019-02-12 22:04,23.69,3670000000000.0,38,Urban
1463,South Phillip,2019-04-17 18:42,42.3,1300000000000.0,38,Urban
1464,South Phillip,2019-03-02 7:23,30.62,4980000000000.0,38,Urban
1465,South Phillip,2019-01-14 18:26,41.66,2770000000000.0,38,Urban
1466,South Phillip,2019-01-05 17:50,41.55,8830000000000.0,38,Urban
1467,South Phillip,2019-04-21 10:31,32.85,2750000000000.0,38,Urban
1468,South Phillip,2019-03-23 16:36,40.07,2310000000000.0,38,Urban
1469,South Phillip,2019-04-16 22:02,24.63,7860000000000.0,38,Urban
1470,South Phillip,2019-01-07 2:17,6.54,198000000000.0,38,Urban
1471,South Phillip,2019-05-07 2:52,36.51,2370000000000.0,38,Urban
